what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1438305634841
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1438305634857
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1438305634857
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1438305634857
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1438305634857
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1438305634857
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1438305634857
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1438305634857
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1438305634857
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1438305634857
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1438305634857
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1438305634857
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1438305634857
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1438305634857
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1438305634857
os,sysinfo,,,"win32",1438305634872
arch,sysinfo,,,"x86_64",1438305634872
ws,sysinfo,,,"win32",1438305634872
locale,sysinfo,,,"en_IN",1438305634872
processors,sysinfo,,,"4",1438305634872
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1438305634872
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1438305634872
java.specification.name,sysinfo,,,"Java Platform API Specification",1438305634872
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1438305634872
java.specification.version,sysinfo,,,"1.6",1438305634872
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1438305634872
java.version,sysinfo,,,"1.6.0_45",1438305634872
java.vm.info,sysinfo,,,"mixed mode",1438305634872
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1438305634872
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1438305634872
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1438305634872
java.vm.specification.version,sysinfo,,,"1.0",1438305634872
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1438305634872
java.vm.version,sysinfo,,,"20.45-b01",1438305634872
started,bundle,com.qualityeclipse.favorites,1.0.0,"com.qualityeclipse.favorites",1438305636201
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438305636263
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438305658127
executed,command,com.qualityeclipse.favorites,1.0.0,"com.qualityeclipse.favorites.commands.openExtractStringsWizard",1438305658142
