what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1438285455276
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1438285455277
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1438285455278
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1438285455279
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1438285455280
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1438285455281
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1438285455282
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1438285455283
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1438285455284
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1438285455284
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1438285455285
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1438285455286
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1438285455288
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1438285455289
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1438285455290
os,sysinfo,,,"win32",1438285455293
arch,sysinfo,,,"x86_64",1438285455293
ws,sysinfo,,,"win32",1438285455293
locale,sysinfo,,,"en_IN",1438285455293
processors,sysinfo,,,"4",1438285455293
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1438285455293
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1438285455293
java.specification.name,sysinfo,,,"Java Platform API Specification",1438285455293
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1438285455293
java.specification.version,sysinfo,,,"1.6",1438285455293
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1438285455293
java.version,sysinfo,,,"1.6.0_45",1438285455293
java.vm.info,sysinfo,,,"mixed mode",1438285455293
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1438285455293
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1438285455293
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1438285455293
java.vm.specification.version,sysinfo,,,"1.0",1438285455293
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1438285455293
java.vm.version,sysinfo,,,"20.45-b01",1438285455293
started,bundle,com.qualityeclipse.favorites,1.0.0,"com.qualityeclipse.favorites",1438285456282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438285456367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438285462387
executed,command,com.qualityeclipse.favorites,1.0.0,"com.qualityeclipse.favorites.commands.openExtractStringsWizard",1438285462400
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438285463344
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1438285463513
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1438285463517
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1438285463599
stopped,bundle,com.qualityeclipse.book,3.6.0.r36x201107210332,"com.qualityeclipse.book",1438285463599
stopped,bundle,org.eclipse.mylyn.pde.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.pde.ui",1438285463600
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1438285463601
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1438285463602
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1438285463602
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1438285463603
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1438285463606
stopped,bundle,org.eclipse.rap.ui.launch,1.3.2.20110216-1041,"org.eclipse.rap.ui.launch",1438285463607
stopped,bundle,org.eclipse.wb.rcp.SWT_AWT,1.6.1.r43x201309100026,"org.eclipse.wb.rcp.SWT_AWT",1438285463607
stopped,bundle,org.eclipse.wb.rcp.databinding.emf,1.6.1.r43x201309100008,"org.eclipse.wb.rcp.databinding.emf",1438285463608
stopped,bundle,org.eclipse.wb.rcp.databinding.xwt,1.6.1.r43x201309100031,"org.eclipse.wb.rcp.databinding.xwt",1438285463609
stopped,bundle,org.eclipse.wb.rcp.databinding,1.6.1.r43x201309100008,"org.eclipse.wb.rcp.databinding",1438285463610
stopped,bundle,org.eclipse.wb.rcp.nebula,1.6.1.r43x201309100008,"org.eclipse.wb.rcp.nebula",1438285463611
stopped,bundle,org.eclipse.wb.rcp.swing2swt,1.6.1.r43x201309100008,"org.eclipse.wb.rcp.swing2swt",1438285463612
stopped,bundle,org.eclipse.wb.xwt,1.6.1.r43x201309100031,"org.eclipse.wb.xwt",1438285463613
stopped,bundle,org.eclipse.wb.rcp,1.6.1.r43x201309100008,"org.eclipse.wb.rcp",1438285463615
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1438285463616
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1438285463618
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1438285463619
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1438285463620
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1438285463621
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1438285463622
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1438285463623
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1438285463624
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1438285463625
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1438285463626
stopped,bundle,org.eclipse.wb.core.databinding.xml,1.6.1.r43x201309092330,"org.eclipse.wb.core.databinding.xml",1438285463627
stopped,bundle,org.eclipse.wb.swing.databinding,1.6.1.r43x201309100023,"org.eclipse.wb.swing.databinding",1438285463628
stopped,bundle,org.eclipse.wb.core.databinding,1.6.1.r43x201309092318,"org.eclipse.wb.core.databinding",1438285463629
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.6.1.r43x201309100023,"org.eclipse.wb.swing.FormLayout",1438285463630
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.6.1.r43x201309100023,"org.eclipse.wb.swing.MigLayout",1438285463631
stopped,bundle,org.eclipse.wb.swing.java6,1.6.1.r43x201309100023,"org.eclipse.wb.swing.java6",1438285463632
stopped,bundle,org.eclipse.wb.swing.jsr296,1.6.1.r43x201309100023,"org.eclipse.wb.swing.jsr296",1438285463632
stopped,bundle,org.eclipse.wb.swing,1.6.1.r43x201309100023,"org.eclipse.wb.swing",1438285463634
stopped,bundle,org.eclipse.wb.core.ui,1.6.1.r43x201309092325,"org.eclipse.wb.core.ui",1438285463635
stopped,bundle,org.eclipse.wb.core.xml,1.6.1.r43x201309092330,"org.eclipse.wb.core.xml",1438285463636
stopped,bundle,org.eclipse.wb.layout.group,1.6.1.r43x201309092345,"org.eclipse.wb.layout.group",1438285463639
stopped,bundle,org.eclipse.wb.swt,1.6.1.r43x201309092350,"org.eclipse.wb.swt",1438285463640
stopped,bundle,org.eclipse.wb.core.java,1.6.1.r43x201309092318,"org.eclipse.wb.core.java",1438285463641
stopped,bundle,com.qualityeclipse.favorites,1.0.0,"com.qualityeclipse.favorites",1438285463641
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1438285463641
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1438285463642
activated,perspective,org.eclipse.ui.ide.application,,"org.eclipse.ui.resourcePerspective",1438285486645
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1438285486645
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1438285486646
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1438285486646
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1438285486647
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1438285486647
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1438285486647
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1438285486648
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1438285486648
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1438285486649
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1438285486649
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1438285486649
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1438285486650
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1438285486650
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1438285486651
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1438285486651
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1438285486651
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1438285486652
