what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1438306380866
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1438306380870
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1438306380870
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1438306380874
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1438306380874
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1438306380878
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1438306380878
started,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1438306380882
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1438306380882
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1438306380882
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1438306380886
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1438306380886
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1438306380886
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1438306380890
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1438306380890
os,sysinfo,,,"win32",1438306380898
arch,sysinfo,,,"x86_64",1438306380898
ws,sysinfo,,,"win32",1438306380898
locale,sysinfo,,,"en_IN",1438306380898
processors,sysinfo,,,"4",1438306380898
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1438306380898
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1438306380898
java.specification.name,sysinfo,,,"Java Platform API Specification",1438306380898
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1438306380898
java.specification.version,sysinfo,,,"1.6",1438306380898
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1438306380898
java.version,sysinfo,,,"1.6.0_45",1438306380898
java.vm.info,sysinfo,,,"mixed mode",1438306380898
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1438306380898
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1438306380898
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1438306380898
java.vm.specification.version,sysinfo,,,"1.0",1438306380898
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1438306380898
java.vm.version,sysinfo,,,"20.45-b01",1438306380898
started,bundle,com.qualityeclipse.favorites,1.0.0,"com.qualityeclipse.favorites",1438306381960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306382039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306414390
executed,command,com.qualityeclipse.favorites,1.0.0,"com.qualityeclipse.favorites.commands.openExtractStringsWizard",1438306414390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306415734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306432093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306434406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306435027
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306435567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306441246
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306453598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306453864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306457498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306457810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306459256
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306459740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306462174
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306462627
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306464893
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306465307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306488919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306489498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306497799
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306501997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306532457
executed,command,com.qualityeclipse.favorites,1.0.0,"com.qualityeclipse.favorites.commands.openExtractStringsWizard",1438306532472
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306533769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306630263
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1438306630717
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1438306631013
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1438306631013
